county_code,county_name,county_display,constituency_code,constituency_name,constituency_display,ward_code,ward_name,ward_display,registered_voters_2022
012,MERU,Meru,057,BUURI,Buuri,0284,RUIRI/RWARERA,Ruiri/Rwarera,11521
012,MERU,Meru,058,CENTRAL IMENTI,Central Imenti,0285,MWANGANTHIA,Mwanganthia,15057
012,MERU,Meru,058,CENTRAL IMENTI,Central Imenti,0286,ABOTHUGUCHI CENTRAL,Abothuguchi Central,24397
012,MERU,Meru,058,CENTRAL IMENTI,Central Imenti,0287,ABOTHUGUCHI WEST,Abothuguchi West,24723
012,MERU,Meru,058,CENTRAL IMENTI,Central Imenti,0288,KIAGU,Kiagu,12318
012,MERU,Meru,057,BUURI,Buuri,0289,KIBIRICHIA,Kibirichia,14840
012,MERU,Meru,059,SOUTH IMENTI,South Imenti,0290,MITUNGUU,Mitunguu,14078
012,MERU,Meru,059,SOUTH IMENTI,South Imenti,0291,IGOJI EAST,Igoji East,18203
012,MERU,Meru,059,SOUTH IMENTI,South Imenti,0292,IGOJI WEST,Igoji West,12496
012,MERU,Meru,059,SOUTH IMENTI,South Imenti,0293,ABOGETA EAST,Abogeta East,21169
012,MERU,Meru,059,SOUTH IMENTI,South Imenti,0294,ABOGETA WEST,Abogeta West,19074
012,MERU,Meru,059,SOUTH IMENTI,South Imenti,0295,NKUENE,Nkuene,30622
013,THARAKA - NITHI,Tharaka - Nithi,060,MAARA,Maara,0296,MITHERU,Mitheru,10862
013,THARAKA - NITHI,Tharaka - Nithi,060,MAARA,Maara,0297,MUTHAMBI,Muthambi,12753
013,THARAKA - NITHI,Tharaka - Nithi,060,MAARA,Maara,0298,MWIMBI,Mwimbi,15145
013,THARAKA - NITHI,Tharaka - Nithi,060,MAARA,Maara,0299,GANGA,Ganga,12691
013,THARAKA - NITHI,Tharaka - Nithi,060,MAARA,Maara,0300,CHOGORIA,Chogoria,21797
013,THARAKA - NITHI,Tharaka - Nithi,061,CHUKA/IGAMBANG'OMBE,Chuka/Igambang'ombe,0301,MARIANI,Mariani,10573
013,THARAKA - NITHI,Tharaka - Nithi,061,CHUKA/IGAMBANG'OMBE,Chuka/Igambang'ombe,0302,KARINGANI,Karingani,19043
013,THARAKA - NITHI,Tharaka - Nithi,061,CHUKA/IGAMBANG'OMBE,Chuka/Igambang'ombe,0303,MAGUMONI,Magumoni,22846
013,THARAKA - NITHI,Tharaka - Nithi,061,CHUKA/IGAMBANG'OMBE,Chuka/Igambang'ombe,0304,MUGWE,Mugwe,15913
013,THARAKA - NITHI,Tharaka - Nithi,061,CHUKA/IGAMBANG'OMBE,Chuka/Igambang'ombe,0305,IGAMBANG'OMBE,Igambang'ombe,16299
013,THARAKA - NITHI,Tharaka - Nithi,062,THARAKA,Tharaka,0306,GATUNGA,Gatunga,13891
013,THARAKA - NITHI,Tharaka - Nithi,062,THARAKA,Tharaka,0307,MUKOTHIMA,Mukothima,13297
013,THARAKA - NITHI,Tharaka - Nithi,062,THARAKA,Tharaka,0308,NKONDI,Nkondi,9543
013,THARAKA - NITHI,Tharaka - Nithi,062,THARAKA,Tharaka,0309,CHIAKARIGA,Chiakariga,18715
013,THARAKA - NITHI,Tharaka - Nithi,062,THARAKA,Tharaka,0310,MARIMANTI,Marimanti,18564
014,EMBU,Embu,063,MANYATTA,Manyatta,0311,RUGURU/NGANDORI,Ruguru/Ngandori,18449
014,EMBU,Embu,063,MANYATTA,Manyatta,0312,KITHIMU,Kithimu,11824
014,EMBU,Embu,063,MANYATTA,Manyatta,0313,NGINDA,Nginda,18342
014,EMBU,Embu,063,MANYATTA,Manyatta,0314,MBETI NORTH,Mbeti North,17844
014,EMBU,Embu,063,MANYATTA,Manyatta,0315,KIRIMARI,Kirimari,29617
014,EMBU,Embu,063,MANYATTA,Manyatta,0316,GATURI SOUTH,Gaturi South,10512
014,EMBU,Embu,064,RUNYENJES,Runyenjes,0317,GATURI NORTH,Gaturi North,14872
014,EMBU,Embu,064,RUNYENJES,Runyenjes,0318,KAGAARI SOUTH,Kagaari South,13564
014,EMBU,Embu,064,RUNYENJES,Runyenjes,0319,CENTRAL WARD,Central Ward,17035
014,EMBU,Embu,064,RUNYENJES,Runyenjes,0320,KAGAARI NORTH,Kagaari North,17286
014,EMBU,Embu,064,RUNYENJES,Runyenjes,0321,KYENI NORTH,Kyeni North,15314
014,EMBU,Embu,064,RUNYENJES,Runyenjes,0322,KYENI SOUTH,Kyeni South,17255
014,EMBU,Embu,065,MBEERE SOUTH,Mbeere South,0323,MWEA,Mwea,17232
014,EMBU,Embu,065,MBEERE SOUTH,Mbeere South,0324,MAKIMA,Makima,11753
014,EMBU,Embu,065,MBEERE SOUTH,Mbeere South,0325,MBETI SOUTH,Mbeti South,19083
014,EMBU,Embu,065,MBEERE SOUTH,Mbeere South,0326,MAVURIA,Mavuria,20627
014,EMBU,Embu,065,MBEERE SOUTH,Mbeere South,0327,KIAMBERE,Kiambere,8569
014,EMBU,Embu,066,MBEERE NORTH,Mbeere North,0328,NTHAWA,Nthawa,18882
014,EMBU,Embu,066,MBEERE NORTH,Mbeere North,0329,MUMINJI,Muminji,9849
014,EMBU,Embu,066,MBEERE NORTH,Mbeere North,0330,EVURORE,Evurore,26393
015,KITUI,Kitui,067,MWINGI NORTH,Mwingi North,0331,NGOMENI,Ngomeni,9131
015,KITUI,Kitui,067,MWINGI NORTH,Mwingi North,0332,KYUSO,Kyuso,19921
015,KITUI,Kitui,067,MWINGI NORTH,Mwingi North,0333,MUMONI,Mumoni,15877
015,KITUI,Kitui,067,MWINGI NORTH,Mwingi North,0334,TSEIKURU,Tseikuru,16471
015,KITUI,Kitui,067,MWINGI NORTH,Mwingi North,0335,THARAKA,Tharaka,7429
015,KITUI,Kitui,068,MWINGI WEST,Mwingi West,0336,KYOME/THAANA,Kyome/Thaana,14979
015,KITUI,Kitui,068,MWINGI WEST,Mwingi West,0337,NGUUTANI,Nguutani,15121
015,KITUI,Kitui,068,MWINGI WEST,Mwingi West,0338,MIGWANI,Migwani,14678
015,KITUI,Kitui,068,MWINGI WEST,Mwingi West,0339,KIOMO/KYETHANI,Kiomo/Kyethani,12360
015,KITUI,Kitui,069,MWINGI CENTRAL,Mwingi Central,0340,CENTRAL,Central,14525
015,KITUI,Kitui,069,MWINGI CENTRAL,Mwingi Central,0341,KIVOU,Kivou,12301
015,KITUI,Kitui,069,MWINGI CENTRAL,Mwingi Central,0342,NGUNI,Nguni,13165
015,KITUI,Kitui,069,MWINGI CENTRAL,Mwingi Central,0343,NUU,Nuu,12729
015,KITUI,Kitui,069,MWINGI CENTRAL,Mwingi Central,0344,MUI,Mui,11039
015,KITUI,Kitui,069,MWINGI CENTRAL,Mwingi Central,0345,WAITA,Waita,10472
015,KITUI,Kitui,070,KITUI WEST,Kitui West,0346,MUTONGUNI,Mutonguni,17979
015,KITUI,Kitui,070,KITUI WEST,Kitui West,0347,KAUWI,Kauwi,15767
015,KITUI,Kitui,070,KITUI WEST,Kitui West,0348,MATINYANI,Matinyani,14279
015,KITUI,Kitui,070,KITUI WEST,Kitui West,0349,KWA MUTONGA/KITHUMULA,Kwa Mutonga/Kithumula,11022
015,KITUI,Kitui,071,KITUI RURAL,Kitui Rural,0350,KISASI,Kisasi,13840
015,KITUI,Kitui,071,KITUI RURAL,Kitui Rural,0351,MBITINI,Mbitini,12048
015,KITUI,Kitui,071,KITUI RURAL,Kitui Rural,0352,KWAVONZA/YATTA,Kwavonza/Yatta,18020
015,KITUI,Kitui,071,KITUI RURAL,Kitui Rural,0353,KANYANGI,Kanyangi,11092
015,KITUI,Kitui,072,KITUI CENTRAL,Kitui Central,0354,MIAMBANI,Miambani,11759
015,KITUI,Kitui,072,KITUI CENTRAL,Kitui Central,0355,TOWNSHIP,Township,19538
015,KITUI,Kitui,072,KITUI CENTRAL,Kitui Central,0356,KYANGWITHYA WEST,Kyangwithya West,15931
015,KITUI,Kitui,072,KITUI CENTRAL,Kitui Central,0357,MULANGO,Mulango,15135
015,KITUI,Kitui,072,KITUI CENTRAL,Kitui Central,0358,KYANGWITHYA EAST,Kyangwithya East,15401
015,KITUI,Kitui,073,KITUI EAST,Kitui East,0359,ZOMBE/MWITIKA,Zombe/Mwitika,13152
015,KITUI,Kitui,073,KITUI EAST,Kitui East,0360,NZAMBANI,Nzambani,11723
015,KITUI,Kitui,073,KITUI EAST,Kitui East,0361,CHULUNI,Chuluni,12622
015,KITUI,Kitui,073,KITUI EAST,Kitui East,0362,VOO/KYAMATU,Voo/Kyamatu,10003
015,KITUI,Kitui,073,KITUI EAST,Kitui East,0363,ENDAU/MALALANI,Endau/Malalani,7897
015,KITUI,Kitui,073,KITUI EAST,Kitui East,0364,MUTITO/KALIKU,Mutito/Kaliku,9980
015,KITUI,Kitui,074,KITUI SOUTH,Kitui South,0365,IKANGA/KYATUNE,Ikanga/Kyatune,15384
015,KITUI,Kitui,074,KITUI SOUTH,Kitui South,0366,MUTOMO,Mutomo,12637
015,KITUI,Kitui,074,KITUI SOUTH,Kitui South,0367,MUTHA,Mutha,11039
015,KITUI,Kitui,074,KITUI SOUTH,Kitui South,0368,IKUTHA,Ikutha,12066
015,KITUI,Kitui,074,KITUI SOUTH,Kitui South,0369,KANZIKO,Kanziko,8403
015,KITUI,Kitui,074,KITUI SOUTH,Kitui South,0370,ATHI,Athi,15843
016,MACHAKOS,Machakos,075,MASINGA,Masinga,0371,KIVAA,Kivaa,18277
016,MACHAKOS,Machakos,075,MASINGA,Masinga,0372,MASINGA CENTRAL,Masinga Central,18410
016,MACHAKOS,Machakos,075,MASINGA,Masinga,0373,EKALAKALA,Ekalakala,11265
016,MACHAKOS,Machakos,075,MASINGA,Masinga,0374,MUTHESYA,Muthesya,8874
016,MACHAKOS,Machakos,075,MASINGA,Masinga,0375,NDITHINI,Ndithini,12053
016,MACHAKOS,Machakos,076,YATTA,Yatta,0376,NDALANI,Ndalani,16093
016,MACHAKOS,Machakos,076,YATTA,Yatta,0377,MATUU,Matuu,16826
016,MACHAKOS,Machakos,076,YATTA,Yatta,0378,KITHIMANI,Kithimani,19497
016,MACHAKOS,Machakos,076,YATTA,Yatta,0379,IKOMBE,Ikombe,18283
016,MACHAKOS,Machakos,076,YATTA,Yatta,0380,KATANGI,Katangi,11698
016,MACHAKOS,Machakos,077,KANGUNDO,Kangundo,0381,KANGUNDO NORTH,Kangundo North,14938
016,MACHAKOS,Machakos,077,KANGUNDO,Kangundo,0382,KANGUNDO CENTRAL,Kangundo Central,16502
016,MACHAKOS,Machakos,077,KANGUNDO,Kangundo,0383,KANGUNDO EAST,Kangundo East,13340
016,MACHAKOS,Machakos,077,KANGUNDO,Kangundo,0384,KANGUNDO WEST,Kangundo West,16016
016,MACHAKOS,Machakos,078,MATUNGULU,Matungulu,0385,TALA,Tala,18614
016,MACHAKOS,Machakos,078,MATUNGULU,Matungulu,0386,MATUNGULU NORTH,Matungulu North,12504
016,MACHAKOS,Machakos,078,MATUNGULU,Matungulu,0387,MATUNGULU EAST,Matungulu East,12826
016,MACHAKOS,Machakos,078,MATUNGULU,Matungulu,0388,MATUNGULU WEST,Matungulu West,22817
016,MACHAKOS,Machakos,078,MATUNGULU,Matungulu,0389,KYELENI,Kyeleni,9080
016,MACHAKOS,Machakos,079,KATHIANI,Kathiani,0390,MITABONI,Mitaboni,16756
016,MACHAKOS,Machakos,079,KATHIANI,Kathiani,0391,KATHIANI CENTRAL,Kathiani Central,15070
016,MACHAKOS,Machakos,079,KATHIANI,Kathiani,0392,UPPER KAEWA/IVETI,Upper Kaewa/Iveti,14314
016,MACHAKOS,Machakos,079,KATHIANI,Kathiani,0393,LOWER KAEWA/KAANI,Lower Kaewa/Kaani,14084
016,MACHAKOS,Machakos,080,MAVOKO,Mavoko,0394,ATHI RIVER,Athi River,44603
016,MACHAKOS,Machakos,080,MAVOKO,Mavoko,0395,KINANIE,Kinanie,14831
016,MACHAKOS,Machakos,080,MAVOKO,Mavoko,0396,MUTHWANI,Muthwani,24402
016,MACHAKOS,Machakos,080,MAVOKO,Mavoko,0397,SYOKIMAU/MULOLONGO,Syokimau/Mulolongo,48327
016,MACHAKOS,Machakos,081,MACHAKOS TOWN,Machakos Town,0398,KALAMA,Kalama,17173
016,MACHAKOS,Machakos,081,MACHAKOS TOWN,Machakos Town,0399,MUA,Mua,15242
016,MACHAKOS,Machakos,081,MACHAKOS TOWN,Machakos Town,0400,MUTITUNI,Mutituni,14486
016,MACHAKOS,Machakos,081,MACHAKOS TOWN,Machakos Town,0401,MACHAKOS CENTRAL,Machakos Central,28309
016,MACHAKOS,Machakos,081,MACHAKOS TOWN,Machakos Town,0402,MUMBUNI NORTH,Mumbuni North,13778
016,MACHAKOS,Machakos,081,MACHAKOS TOWN,Machakos Town,0403,MUVUTI/KIIMA-KIMWE,Muvuti/Kiima-Kimwe,17404
016,MACHAKOS,Machakos,081,MACHAKOS TOWN,Machakos Town,0404,KOLA,Kola,10975
016,MACHAKOS,Machakos,082,MWALA,Mwala,0405,MBIUNI,Mbiuni,16671
016,MACHAKOS,Machakos,082,MWALA,Mwala,0406,MAKUTANO/ MWALA,Makutano/ Mwala,17815
016,MACHAKOS,Machakos,082,MWALA,Mwala,0407,MASII,Masii,18523
016,MACHAKOS,Machakos,082,MWALA,Mwala,0408,MUTHETHENI,Muthetheni,12571
016,MACHAKOS,Machakos,082,MWALA,Mwala,0409,WAMUNYU,Wamunyu,14342
016,MACHAKOS,Machakos,082,MWALA,Mwala,0410,KIBAUNI,Kibauni,9976
017,MAKUENI,Makueni,083,MBOONI,Mbooni,0411,TULIMANI,Tulimani,18803
017,MAKUENI,Makueni,083,MBOONI,Mbooni,0412,MBOONI,Mbooni,16441
017,MAKUENI,Makueni,083,MBOONI,Mbooni,0413,KITHUNGO/KITUNDU,Kithungo/Kitundu,13472
017,MAKUENI,Makueni,083,MBOONI,Mbooni,0414,KITETA/KISAU,Kiteta/Kisau,20020
017,MAKUENI,Makueni,083,MBOONI,Mbooni,0415,WAIA-KAKO,Waia-Kako,13127
017,MAKUENI,Makueni,083,MBOONI,Mbooni,0416,KALAWA,Kalawa,14166
017,MAKUENI,Makueni,084,KILOME,Kilome,0417,KASIKEU,Kasikeu,23435
017,MAKUENI,Makueni,084,KILOME,Kilome,0418,MUKAA,Mukaa,14484
017,MAKUENI,Makueni,084,KILOME,Kilome,0419,KIIMA KIU/KALANZONI,Kiima Kiu/Kalanzoni,21259
017,MAKUENI,Makueni,085,KAITI,Kaiti,0420,UKIA,Ukia,22344
017,MAKUENI,Makueni,085,KAITI,Kaiti,0421,KEE,Kee,12212
017,MAKUENI,Makueni,085,KAITI,Kaiti,0422,KILUNGU,Kilungu,16858
017,MAKUENI,Makueni,085,KAITI,Kaiti,0423,ILIMA,Ilima,13774
017,MAKUENI,Makueni,086,MAKUENI,Makueni,0424,WOTE,Wote,19472
017,MAKUENI,Makueni,086,MAKUENI,Makueni,0425,MUVAU/KIKUUMINI,Muvau/Kikuumini,13583
017,MAKUENI,Makueni,086,MAKUENI,Makueni,0426,MAVINDINI,Mavindini,11154
017,MAKUENI,Makueni,086,MAKUENI,Makueni,0427,KITISE/KITHUKI,Kitise/Kithuki,11691
017,MAKUENI,Makueni,086,MAKUENI,Makueni,0428,KATHONZWENI,Kathonzweni,14661
017,MAKUENI,Makueni,086,MAKUENI,Makueni,0429,NZAUI/KILILI/KALAMBA,Nzaui/Kilili/Kalamba,18381
017,MAKUENI,Makueni,086,MAKUENI,Makueni,0430,MBITINI,Mbitini,13770
017,MAKUENI,Makueni,087,KIBWEZI WEST,Kibwezi West,0431,MAKINDU,Makindu,22953
017,MAKUENI,Makueni,087,KIBWEZI WEST,Kibwezi West,0432,NGUUMO,Nguumo,14185
017,MAKUENI,Makueni,087,KIBWEZI WEST,Kibwezi West,0433,KIKUMBULYU NORTH,Kikumbulyu North,9889
017,MAKUENI,Makueni,087,KIBWEZI WEST,Kibwezi West,0434,KIKUMBULYU SOUTH,Kikumbulyu South,14056
017,MAKUENI,Makueni,087,KIBWEZI WEST,Kibwezi West,0435,NGUU/MASUMBA,Nguu/Masumba,13747
017,MAKUENI,Makueni,087,KIBWEZI WEST,Kibwezi West,0436,EMALI/MULALA,Emali/Mulala,16724
017,MAKUENI,Makueni,088,KIBWEZI EAST,Kibwezi East,0437,MASONGALENI,Masongaleni,14271
017,MAKUENI,Makueni,088,KIBWEZI EAST,Kibwezi East,0438,MTITO ANDEI,Mtito Andei,17622
017,MAKUENI,Makueni,088,KIBWEZI EAST,Kibwezi East,0439,THANGE,Thange,17020
017,MAKUENI,Makueni,088,KIBWEZI EAST,Kibwezi East,0440,IVINGONI/NZAMBANI,Ivingoni/Nzambani,15827
018,NYANDARUA,Nyandarua,089,KINANGOP,Kinangop,0441,ENGINEER,Engineer,16199
018,NYANDARUA,Nyandarua,089,KINANGOP,Kinangop,0442,GATHARA,Gathara,18144
018,NYANDARUA,Nyandarua,089,KINANGOP,Kinangop,0443,NORTH KINANGOP,North Kinangop,11265
018,NYANDARUA,Nyandarua,089,KINANGOP,Kinangop,0444,MURUNGARU,Murungaru,15669
018,NYANDARUA,Nyandarua,089,KINANGOP,Kinangop,0445,NJABINI/KIBURU,Njabini/Kiburu,12793
018,NYANDARUA,Nyandarua,089,KINANGOP,Kinangop,0446,NYAKIO,Nyakio,15177
018,NYANDARUA,Nyandarua,089,KINANGOP,Kinangop,0447,GITHABAI,Githabai,11473
018,NYANDARUA,Nyandarua,089,KINANGOP,Kinangop,0448,MAGUMU,Magumu,14827
018,NYANDARUA,Nyandarua,090,KIPIPIRI,Kipipiri,0449,WANJOHI,Wanjohi,17474
018,NYANDARUA,Nyandarua,090,KIPIPIRI,Kipipiri,0450,KIPIPIRI,Kipipiri,14364
018,NYANDARUA,Nyandarua,090,KIPIPIRI,Kipipiri,0451,GETA,Geta,11098
018,NYANDARUA,Nyandarua,090,KIPIPIRI,Kipipiri,0452,GITHIORO,Githioro,11692
018,NYANDARUA,Nyandarua,091,OL KALOU,Ol Kalou,0453,KARAU,Karau,13594
018,NYANDARUA,Nyandarua,091,OL KALOU,Ol Kalou,0454,KANJUIRI RANGE,Kanjuiri Range,15596
018,NYANDARUA,Nyandarua,091,OL KALOU,Ol Kalou,0455,MIRANGINE,Mirangine,14695
018,NYANDARUA,Nyandarua,091,OL KALOU,Ol Kalou,0456,KAIMBAGA,Kaimbaga,13540
018,NYANDARUA,Nyandarua,091,OL KALOU,Ol Kalou,0457,RURII,Rurii,15572
018,NYANDARUA,Nyandarua,092,OL JOROK,Ol Jorok,0458,GATHANJI,Gathanji,12792
018,NYANDARUA,Nyandarua,092,OL JOROK,Ol Jorok,0459,GATIMU,Gatimu,14875
018,NYANDARUA,Nyandarua,092,OL JOROK,Ol Jorok,0460,WERU,Weru,18548
018,NYANDARUA,Nyandarua,092,OL JOROK,Ol Jorok,0461,CHARAGITA,Charagita,13932
018,NYANDARUA,Nyandarua,093,NDARAGWA,Ndaragwa,0462,LESHAU/PONDO,Leshau/Pondo,13842
018,NYANDARUA,Nyandarua,093,NDARAGWA,Ndaragwa,0463,KIRIITA,Kiriita,12977
018,NYANDARUA,Nyandarua,093,NDARAGWA,Ndaragwa,0464,CENTRAL,Central,18113
018,NYANDARUA,Nyandarua,093,NDARAGWA,Ndaragwa,0465,SHAMATA,Shamata,12914
019,NYERI,Nyeri,094,TETU,Tetu,0466,DEDAN KIMANTHI,Dedan Kimanthi,14401
019,NYERI,Nyeri,094,TETU,Tetu,0467,WAMAGANA,Wamagana,22275
019,NYERI,Nyeri,094,TETU,Tetu,0468,AGUTHI-GAAKI,Aguthi-Gaaki,18310
019,NYERI,Nyeri,095,KIENI,Kieni,0469,MWEIGA,Mweiga,12064
019,NYERI,Nyeri,095,KIENI,Kieni,0470,NAROMORU KIAMATHAGA,Naromoru Kiamathaga,17731
019,NYERI,Nyeri,095,KIENI,Kieni,0471,MWIYOGO/ENDARASHA,Mwiyogo/Endarasha,12691
019,NYERI,Nyeri,095,KIENI,Kieni,0472,MUGUNDA,Mugunda,16080
019,NYERI,Nyeri,095,KIENI,Kieni,0473,GATARAKWA,Gatarakwa,12086
019,NYERI,Nyeri,095,KIENI,Kieni,0474,THEGU RIVER,Thegu River,16778
019,NYERI,Nyeri,095,KIENI,Kieni,0475,KABARU,Kabaru,13280
019,NYERI,Nyeri,095,KIENI,Kieni,0476,GAKAWA,Gakawa,13863
019,NYERI,Nyeri,096,MATHIRA,Mathira,0477,RUGURU,Ruguru,14670
019,NYERI,Nyeri,096,MATHIRA,Mathira,0478,MAGUTU,Magutu,13383
019,NYERI,Nyeri,096,MATHIRA,Mathira,0479,IRIAINI,Iriaini,18020
019,NYERI,Nyeri,096,MATHIRA,Mathira,0480,KONYU,Konyu,13428
019,NYERI,Nyeri,096,MATHIRA,Mathira,0481,KIRIMUKUYU,Kirimukuyu,18171
019,NYERI,Nyeri,096,MATHIRA,Mathira,0482,KARATINA TOWN,Karatina Town,26820
019,NYERI,Nyeri,097,OTHAYA,Othaya,0483,MAHIGA,Mahiga,15138
019,NYERI,Nyeri,097,OTHAYA,Othaya,0484,IRIA-INI,Iria-Ini,19309
019,NYERI,Nyeri,097,OTHAYA,Othaya,0485,CHINGA,Chinga,15143
019,NYERI,Nyeri,097,OTHAYA,Othaya,0486,KARIMA,Karima,12289
019,NYERI,Nyeri,098,MUKURWEINI,Mukurweini,0487,GIKONDI,Gikondi,12644
019,NYERI,Nyeri,098,MUKURWEINI,Mukurweini,0488,RUGI,Rugi,13959
019,NYERI,Nyeri,098,MUKURWEINI,Mukurweini,0489,MUKURWE-INI WEST,Mukurwe-Ini West,12801
019,NYERI,Nyeri,098,MUKURWEINI,Mukurweini,0490,MUKURWE-INI CENTRAL,Mukurwe-Ini Central,19130
019,NYERI,Nyeri,099,NYERI TOWN,Nyeri Town,0491,KIGANJO/MATHARI,Kiganjo/Mathari,15985
019,NYERI,Nyeri,099,NYERI TOWN,Nyeri Town,0492,RWARE,Rware,29246
019,NYERI,Nyeri,099,NYERI TOWN,Nyeri Town,0493,GATITU/MURUGURU,Gatitu/Muruguru,11363
019,NYERI,Nyeri,099,NYERI TOWN,Nyeri Town,0494,RURING'U,Ruring'u,13780
019,NYERI,Nyeri,099,NYERI TOWN,Nyeri Town,0495,KAMAKWA/MUKARO,Kamakwa/Mukaro,16794
020,KIRINYAGA,Kirinyaga,100,MWEA,Mwea,0496,MUTITHI,Mutithi,19226
020,KIRINYAGA,Kirinyaga,100,MWEA,Mwea,0497,KANGAI,Kangai,12568
020,KIRINYAGA,Kirinyaga,100,MWEA,Mwea,0498,THIBA,Thiba,15157
020,KIRINYAGA,Kirinyaga,100,MWEA,Mwea,0499,WAMUMU,Wamumu,12249
020,KIRINYAGA,Kirinyaga,100,MWEA,Mwea,0500,NYANGATI,Nyangati,17095
020,KIRINYAGA,Kirinyaga,100,MWEA,Mwea,0501,MURINDUKO,Murinduko,18935
020,KIRINYAGA,Kirinyaga,100,MWEA,Mwea,0502,GATHIGIRIRI,Gathigiriri,11993
020,KIRINYAGA,Kirinyaga,100,MWEA,Mwea,0503,TEBERE,Tebere,24491
020,KIRINYAGA,Kirinyaga,101,GICHUGU,Gichugu,0504,KABARE,Kabare,27559
020,KIRINYAGA,Kirinyaga,101,GICHUGU,Gichugu,0505,BARAGWI,Baragwi,16311
020,KIRINYAGA,Kirinyaga,101,GICHUGU,Gichugu,0506,NJUKIINI,Njukiini,16338
020,KIRINYAGA,Kirinyaga,101,GICHUGU,Gichugu,0507,NGARIAMA,Ngariama,13976
020,KIRINYAGA,Kirinyaga,101,GICHUGU,Gichugu,0508,KARUMANDI,Karumandi,18311
020,KIRINYAGA,Kirinyaga,102,NDIA,Ndia,0509,MUKURE,Mukure,22087
020,KIRINYAGA,Kirinyaga,102,NDIA,Ndia,0510,KIINE,Kiine,27843
020,KIRINYAGA,Kirinyaga,102,NDIA,Ndia,0511,KARITI,Kariti,19813
020,KIRINYAGA,Kirinyaga,103,KIRINYAGA CENTRAL,Kirinyaga Central,0512,MUTIRA,Mutira,18169
020,KIRINYAGA,Kirinyaga,103,KIRINYAGA CENTRAL,Kirinyaga Central,0513,KANYEKINI,Kanyekini,21863
020,KIRINYAGA,Kirinyaga,103,KIRINYAGA CENTRAL,Kirinyaga Central,0514,KERUGOYA,Kerugoya,24745
020,KIRINYAGA,Kirinyaga,103,KIRINYAGA CENTRAL,Kirinyaga Central,0515,INOI,Inoi,17272
021,MURANG'A,Murang'a,104,KANGEMA,Kangema,0516,KANYENYA-INI,Kanyenya-Ini,15567
021,MURANG'A,Murang'a,104,KANGEMA,Kangema,0517,MUGURU,Muguru,23583
021,MURANG'A,Murang'a,104,KANGEMA,Kangema,0518,RWATHIA,Rwathia,12852
021,MURANG'A,Murang'a,105,MATHIOYA,Mathioya,0519,GITUGI,Gitugi,20421
021,MURANG'A,Murang'a,105,MATHIOYA,Mathioya,0520,KIRU,Kiru,22212
021,MURANG'A,Murang'a,105,MATHIOYA,Mathioya,0521,KAMACHARIA,Kamacharia,15469
021,MURANG'A,Murang'a,106,KIHARU,Kiharu,0522,WANGU,Wangu,17355
021,MURANG'A,Murang'a,106,KIHARU,Kiharu,0523,MUGOIRI,Mugoiri,19001
021,MURANG'A,Murang'a,106,KIHARU,Kiharu,0524,MBIRI,Mbiri,20473
021,MURANG'A,Murang'a,106,KIHARU,Kiharu,0525,TOWNSHIP,Township,24462
021,MURANG'A,Murang'a,106,KIHARU,Kiharu,0526,MURARANDIA,Murarandia,17998
021,MURANG'A,Murang'a,106,KIHARU,Kiharu,0527,GATURI,Gaturi,20100
021,MURANG'A,Murang'a,107,KIGUMO,Kigumo,0528,KAHUMBU,Kahumbu,11652
021,MURANG'A,Murang'a,107,KIGUMO,Kigumo,0529,MUTHITHI,Muthithi,14559
021,MURANG'A,Murang'a,107,KIGUMO,Kigumo,0530,KIGUMO,Kigumo,15527
021,MURANG'A,Murang'a,107,KIGUMO,Kigumo,0531,KANGARI,Kangari,22170
021,MURANG'A,Murang'a,107,KIGUMO,Kigumo,0532,KINYONA,Kinyona,18701
021,MURANG'A,Murang'a,108,MARAGWA,Maragwa,0533,KIMORORI/WEMPA,Kimorori/Wempa,26433
021,MURANG'A,Murang'a,108,MARAGWA,Maragwa,0534,MAKUYU,Makuyu,16588
021,MURANG'A,Murang'a,108,MARAGWA,Maragwa,0535,KAMBITI,Kambiti,13186
021,MURANG'A,Murang'a,108,MARAGWA,Maragwa,0536,KAMAHUHA,Kamahuha,16236
021,MURANG'A,Murang'a,108,MARAGWA,Maragwa,0537,ICHAGAKI,Ichagaki,13524
021,MURANG'A,Murang'a,108,MARAGWA,Maragwa,0538,NGINDA,Nginda,16416
021,MURANG'A,Murang'a,109,KANDARA,Kandara,0539,NG'ARARIA,Ng'araria,13776
021,MURANG'A,Murang'a,109,KANDARA,Kandara,0540,MURUKA,Muruka,16240
021,MURANG'A,Murang'a,109,KANDARA,Kandara,0541,KAGUNDU-INI,Kagundu-Ini,19129
021,MURANG'A,Murang'a,109,KANDARA,Kandara,0542,GAICHANJIRU,Gaichanjiru,16280
021,MURANG'A,Murang'a,109,KANDARA,Kandara,0543,ITHIRU,Ithiru,18335
021,MURANG'A,Murang'a,109,KANDARA,Kandara,0544,RUCHU,Ruchu,21388
021,MURANG'A,Murang'a,110,GATANGA,Gatanga,0545,ITHANGA,Ithanga,11310
021,MURANG'A,Murang'a,110,GATANGA,Gatanga,0546,KAKUZI/MITUBIRI,Kakuzi/Mitubiri,15291
021,MURANG'A,Murang'a,110,GATANGA,Gatanga,0547,MUGUMO-INI,Mugumo-Ini,14252
021,MURANG'A,Murang'a,110,GATANGA,Gatanga,0548,KIHUMBU-INI,Kihumbu-Ini,17142
